date;categorie;montant_ht;tva_20pct;montant_ttc;justificatif;statut
01/08/2023;Taxi/VTC;2000,00;400,00;2400,00;perdu;rejete
26/01/2023;Informatique;4500,00;900,00;5400,00;perdu;rejete
13/09/2022;Telecom;1285,00;257,00;1542,00;perdu;valide
02/12/2022;Transport;6000,00;1200,00;7200,00;non;valide
28/06/2023;Telecom;5500,00;1100,00;6600,00;photo floue;en attente
11/12/2022;Deplacement;4000,99;800,20;4801,19;perdu;valide
04/10/2023;Restaurant;650,50;130,10;780,60;non;en attente
27/12/2022;Deplacement;750,50;150,10;900,60;photo floue;rejete
28/08/2023;Restaurant;2000,00;400,00;2400,00;non;en attente
22/08/2022;Deplacement;150,50;30,10;180,60;perdu;valide
26/03/2023;Taxi/VTC;2850,00;570,00;3420,00;photo floue;valide
01/09/2023;Fournitures;650,00;130,00;780,00;perdu;rejete
17/12/2022;Formation;600,00;120,00;720,00;non;rejete
22/04/2022;Fournitures;900,00;180,00;1080,00;oui;rejete
20/08/2022;Representation;550,99;110,20;661,19;oui;valide
23/09/2022;Informatique;4689,50;937,90;5627,40;oui;rejete
15/09/2023;Taxi/VTC;700,99;140,20;841,19;perdu;en attente
20/12/2023;Hotel;1016,99;203,40;1220,39;oui;en attente
11/11/2023;Taxi/VTC;120,00;24,00;144,00;photo floue;rejete
28/12/2023;Deplacement;4500,99;900,20;5401,19;oui;rejete
07/10/2022;Telecom;200,00;40,00;240,00;oui;valide
02/01/2022;Hotel;150,00;30,00;180,00;perdu;en attente
05/06/2023;Transport;500,99;100,20;601,19;oui;valide
19/10/2023;Representation;1856,50;371,30;2227,80;photo floue;rejete
16/12/2023;Telecom;8000,00;1600,00;9600,00;non;valide
03/07/2022;Telecom;300,00;60,00;360,00;non;valide
22/11/2023;Restaurant;8000,99;1600,20;9601,19;oui;valide
13/06/2022;Telecom;750,99;150,20;901,19;perdu;en attente
17/10/2022;Formation;8000,50;1600,10;9600,60;perdu;valide
01/04/2022;Informatique;2363,00;472,60;2835,60;perdu;en attente
25/01/2023;Telecom;3000,00;600,00;3600,00;non;rejete
09/06/2022;Restaurant;900,00;180,00;1080,00;perdu;en attente
29/04/2023;Taxi/VTC;350,00;70,00;420,00;non;valide
02/02/2023;Deplacement;900,50;180,10;1080,60;photo floue;valide
19/01/2023;Telecom;750,00;150,00;900,00;photo floue;rejete
03/09/2022;Formation;4394,50;878,90;5273,40;oui;valide
17/01/2023;Transport;3295,99;659,20;3955,19;photo floue;valide
18/04/2023;Fournitures;850,99;170,20;1021,19;non;valide
26/11/2022;Deplacement;50,50;10,10;60,60;non;valide
31/05/2023;Restaurant;900,00;180,00;1080,00;non;valide
06/07/2022;Hotel;850,99;170,20;1021,19;non;en attente
10/10/2022;Taxi/VTC;350,50;70,10;420,60;photo floue;rejete
03/10/2022;Hotel;900,00;180,00;1080,00;oui;en attente
10/02/2023;Informatique;400,99;80,20;481,19;photo floue;rejete
21/11/2022;Telecom;900,99;180,20;1081,19;perdu;en attente
01/12/2023;Telecom;2398,00;479,60;2877,60;oui;valide
23/09/2022;Restaurant;919,00;183,80;1102,80;non;rejete
24/11/2023;Informatique;800,00;160,00;960,00;oui;valide
31/12/2022;Transport;120,00;24,00;144,00;photo floue;en attente
06/12/2023;Deplacement;80,99;16,20;97,19;perdu;valide
01/10/2022;Formation;4500,00;900,00;5400,00;oui;rejete
25/11/2023;Transport;2500,50;500,10;3000,60;non;en attente
11/06/2022;Formation;800,00;160,00;960,00;oui;valide
11/01/2022;Representation;750,00;150,00;900,00;photo floue;en attente
16/06/2022;Transport;95,00;19,00;114,00;oui;valide
27/08/2023;Representation;950,99;190,20;1141,19;non;en attente
03/10/2023;Restaurant;450,00;90,00;540,00;oui;valide
20/08/2022;Informatique;3055,99;611,20;3667,19;non;en attente
05/08/2023;Restaurant;1103,50;220,70;1324,20;photo floue;valide
20/09/2022;Taxi/VTC;7500,00;1500,00;9000,00;oui;en attente
04/06/2022;Deplacement;100,99;20,20;121,19;perdu;valide
12/08/2022;Hotel;250,50;50,10;300,60;photo floue;en attente
05/09/2023;Deplacement;4500,50;900,10;5400,60;photo floue;rejete
08/07/2023;Fournitures;1951,00;390,20;2341,20;perdu;en attente
10/12/2023;Informatique;4500,00;900,00;5400,00;non;rejete
18/10/2023;Transport;600,50;120,10;720,60;oui;rejete
19/05/2022;Informatique;3500,00;700,00;4200,00;photo floue;rejete
25/03/2022;Hotel;900,99;180,20;1081,19;perdu;rejete
03/03/2022;Informatique;4500,00;900,00;5400,00;perdu;en attente
07/12/2023;Restaurant;1800,50;360,10;2160,60;non;rejete
04/05/2023;Formation;7000,50;1400,10;8400,60;perdu;rejete
13/03/2023;Representation;1000,00;200,00;1200,00;oui;rejete
22/10/2023;Restaurant;300,99;60,20;361,19;photo floue;rejete
18/08/2022;Informatique;1800,00;360,00;2160,00;perdu;valide
11/05/2022;Telecom;1472,00;294,40;1766,40;photo floue;rejete
08/11/2023;Informatique;1000,00;200,00;1200,00;oui;rejete
31/12/2023;Fournitures;1000,99;200,20;1201,19;non;rejete
27/11/2022;Deplacement;600,50;120,10;720,60;non;en attente
28/12/2022;Deplacement;900,00;180,00;1080,00;oui;en attente
19/06/2023;Representation;3692,00;738,40;4430,40;perdu;en attente
27/02/2022;Informatique;4500,00;900,00;5400,00;perdu;rejete
25/03/2022;Deplacement;4157,99;831,60;4989,59;perdu;en attente
17/04/2023;Informatique;8000,00;1600,00;9600,00;perdu;en attente
07/10/2022;Fournitures;2651,00;530,20;3181,20;perdu;rejete
20/08/2023;Informatique;850,00;170,00;1020,00;oui;rejete
09/04/2022;Representation;293,00;58,60;351,60;photo floue;rejete
07/07/2023;Formation;2000,99;400,20;2401,19;photo floue;en attente
20/11/2023;Restaurant;1800,00;360,00;2160,00;oui;en attente
04/07/2022;Informatique;500,00;100,00;600,00;photo floue;en attente
28/02/2022;Formation;100,00;20,00;120,00;perdu;rejete
07/11/2022;Transport;850,00;170,00;1020,00;oui;rejete
19/10/2022;Telecom;4000,00;800,00;4800,00;non;valide
24/08/2023;Fournitures;4923,00;984,60;5907,60;non;valide
12/09/2023;Taxi/VTC;3500,00;700,00;4200,00;non;valide
17/02/2023;Representation;1000,99;200,20;1201,19;non;rejete
15/10/2022;Taxi/VTC;8000,00;1600,00;9600,00;non;en attente
13/04/2023;Restaurant;300,00;60,00;360,00;photo floue;rejete
02/04/2023;Deplacement;8000,50;1600,10;9600,60;perdu;rejete
11/10/2023;Formation;250,50;50,10;300,60;non;en attente
16/10/2023;Fournitures;400,00;80,00;480,00;non;valide
29/07/2023;Telecom;8500,50;1700,10;10200,60;oui;valide
22/10/2023;Hotel;4783,99;956,80;5740,79;non;rejete
30/08/2023;Taxi/VTC;1000,00;200,00;1200,00;oui;valide
12/05/2022;Deplacement;4000,00;800,00;4800,00;non;valide
08/09/2023;Transport;5000,50;1000,10;6000,60;photo floue;valide
14/01/2023;Representation;750,00;150,00;900,00;photo floue;rejete
29/06/2022;Representation;250,00;50,00;300,00;perdu;valide
16/06/2023;Restaurant;500,99;100,20;601,19;non;valide
18/10/2022;Transport;2500,00;500,00;3000,00;photo floue;rejete
29/11/2023;Deplacement;800,50;160,10;960,60;photo floue;rejete
16/10/2023;Fournitures;1944,00;388,80;2332,80;non;rejete
21/03/2022;Taxi/VTC;120,00;24,00;144,00;perdu;rejete
12/10/2022;Taxi/VTC;396,50;79,30;475,80;oui;rejete
09/07/2022;Taxi/VTC;1000,00;200,00;1200,00;oui;rejete
14/02/2022;Transport;9000,00;1800,00;10800,00;non;valide
09/01/2022;Fournitures;450,50;90,10;540,60;photo floue;valide
08/03/2022;Fournitures;2500,00;500,00;3000,00;oui;valide
09/01/2022;Transport;6000,99;1200,20;7201,19;oui;valide
30/11/2023;Informatique;800,00;160,00;960,00;oui;rejete
29/05/2022;Deplacement;700,99;140,20;841,19;oui;en attente
26/11/2022;Hotel;5000,00;1000,00;6000,00;oui;rejete
04/11/2022;Fournitures;100,50;20,10;120,60;non;rejete
09/09/2023;Taxi/VTC;1800,99;360,20;2161,19;perdu;valide
12/08/2023;Transport;5000,50;1000,10;6000,60;non;valide
19/03/2022;Hotel;3001,00;600,20;3601,20;non;en attente
02/02/2023;Hotel;9999,99;2000,00;11999,99;perdu;rejete
18/01/2023;Representation;1000,00;200,00;1200,00;perdu;en attente
03/06/2022;Restaurant;350,99;70,20;421,19;oui;en attente
29/01/2022;Deplacement;8000,00;1600,00;9600,00;non;valide
01/11/2022;Taxi/VTC;750,50;150,10;900,60;non;valide
06/07/2022;Fournitures;100,00;20,00;120,00;perdu;rejete
23/01/2023;Telecom;6000,99;1200,20;7201,19;non;rejete
27/12/2022;Hotel;1500,00;300,00;1800,00;photo floue;en attente
20/01/2022;Deplacement;800,00;160,00;960,00;oui;valide
30/01/2022;Formation;950,00;190,00;1140,00;photo floue;rejete
27/08/2023;Hotel;5000,00;1000,00;6000,00;photo floue;valide
14/04/2023;Informatique;800,00;160,00;960,00;photo floue;valide
01/07/2022;Formation;850,50;170,10;1020,60;perdu;en attente
15/01/2023;Representation;500,99;100,20;601,19;photo floue;rejete
25/09/2022;Taxi/VTC;6000,99;1200,20;7201,19;non;rejete
26/12/2023;Fournitures;120,00;24,00;144,00;non;rejete
15/09/2022;Transport;3000,00;600,00;3600,00;photo floue;rejete
14/12/2023;Transport;300,00;60,00;360,00;oui;rejete
13/11/2023;Restaurant;9999,00;1999,80;11998,80;oui;en attente
03/08/2022;Transport;900,00;180,00;1080,00;photo floue;rejete
23/03/2023;Representation;900,00;180,00;1080,00;photo floue;en attente
19/02/2023;Hotel;849,00;169,80;1018,80;non;rejete
05/10/2023;Fournitures;2500,50;500,10;3000,60;photo floue;valide
21/01/2023;Fournitures;1520,00;304,00;1824,00;oui;valide
29/03/2022;Restaurant;200,00;40,00;240,00;non;rejete
06/11/2022;Restaurant;1496,00;299,20;1795,20;oui;en attente
17/12/2022;Taxi/VTC;95,00;19,00;114,00;perdu;en attente
11/11/2023;Informatique;550,00;110,00;660,00;non;valide
31/07/2023;Informatique;1000,00;200,00;1200,00;non;rejete
29/10/2023;Transport;2048,00;409,60;2457,60;non;en attente
28/12/2022;Representation;900,99;180,20;1081,19;perdu;en attente
20/10/2022;Informatique;1200,99;240,20;1441,19;oui;en attente
02/01/2023;Transport;9999,00;1999,80;11998,80;photo floue;rejete
06/03/2022;Transport;300,00;60,00;360,00;non;rejete
27/11/2022;Representation;650,00;130,00;780,00;oui;rejete
25/04/2022;Telecom;4988,00;997,60;5985,60;perdu;en attente
15/12/2023;Taxi/VTC;200,99;40,20;241,19;photo floue;en attente
18/01/2022;Taxi/VTC;750,00;150,00;900,00;photo floue;en attente
10/05/2022;Restaurant;850,00;170,00;1020,00;non;rejete
16/09/2022;Fournitures;5500,99;1100,20;6601,19;oui;valide
08/08/2022;Hotel;400,50;80,10;480,60;perdu;valide
05/09/2022;Fournitures;1254,00;250,80;1504,80;non;rejete
31/08/2022;Deplacement;450,00;90,00;540,00;oui;en attente
23/01/2022;Informatique;450,00;90,00;540,00;oui;en attente
30/05/2022;Restaurant;90,50;18,10;108,60;non;en attente
11/02/2022;Restaurant;750,00;150,00;900,00;non;en attente
19/01/2023;Formation;90,50;18,10;108,60;non;valide
19/05/2022;Deplacement;90,00;18,00;108,00;non;valide
13/05/2022;Representation;100,99;20,20;121,19;photo floue;en attente
26/03/2023;Formation;5500,00;1100,00;6600,00;non;en attente
23/09/2022;Formation;6000,50;1200,10;7200,60;oui;en attente
30/03/2023;Formation;3000,99;600,20;3601,19;oui;valide
03/11/2023;Representation;3940,99;788,20;4729,19;perdu;en attente
01/02/2023;Restaurant;3500,50;700,10;4200,60;photo floue;valide
20/12/2023;Restaurant;650,99;130,20;781,19;perdu;rejete
26/09/2022;Telecom;1500,99;300,20;1801,19;photo floue;rejete
07/01/2022;Restaurant;4449,00;889,80;5338,80;photo floue;rejete
15/01/2022;Informatique;1711,00;342,20;2053,20;photo floue;valide
29/05/2023;Telecom;175,50;35,10;210,60;photo floue;en attente
28/12/2022;Taxi/VTC;2500,00;500,00;3000,00;photo floue;rejete
10/10/2022;Taxi/VTC;8500,99;1700,20;10201,19;non;rejete
28/08/2023;Restaurant;450,00;90,00;540,00;oui;rejete
04/08/2023;Fournitures;7500,00;1500,00;9000,00;photo floue;en attente
27/10/2023;Fournitures;300,99;60,20;361,19;oui;en attente
27/07/2022;Taxi/VTC;7000,00;1400,00;8400,00;perdu;valide
17/01/2022;Restaurant;1200,00;240,00;1440,00;non;en attente
20/03/2023;Formation;750,50;150,10;900,60;perdu;valide
16/07/2023;Formation;800,50;160,10;960,60;perdu;rejete
10/11/2023;Fournitures;2000,00;400,00;2400,00;perdu;valide
17/11/2023;Fournitures;2222,00;444,40;2666,40;oui;en attente
09/01/2023;Taxi/VTC;90,00;18,00;108,00;oui;en attente
11/02/2022;Representation;1500,00;300,00;1800,00;non;rejete
12/04/2023;Representation;3500,50;700,10;4200,60;oui;en attente
06/07/2023;Informatique;2567,00;513,40;3080,40;oui;valide
12/12/2022;Informatique;900,50;180,10;1080,60;perdu;rejete
11/07/2023;Transport;4574,99;915,00;5489,99;perdu;en attente
29/03/2023;Transport;700,50;140,10;840,60;photo floue;valide
29/04/2022;Taxi/VTC;120,00;24,00;144,00;perdu;valide
13/01/2023;Deplacement;498,00;99,60;597,60;perdu;valide
23/04/2022;Deplacement;6000,00;1200,00;7200,00;non;valide
08/11/2023;Hotel;120,50;24,10;144,60;photo floue;rejete
23/06/2023;Transport;200,50;40,10;240,60;photo floue;rejete
20/09/2023;Representation;1800,00;360,00;2160,00;oui;valide
07/06/2023;Transport;1200,00;240,00;1440,00;oui;valide
26/09/2022;Formation;150,50;30,10;180,60;perdu;rejete
06/01/2023;Informatique;2474,00;494,80;2968,80;non;en attente
08/07/2023;Telecom;3239,00;647,80;3886,80;non;valide
14/04/2023;Restaurant;400,00;80,00;480,00;photo floue;en attente
28/07/2022;Fournitures;8000,50;1600,10;9600,60;photo floue;rejete
26/01/2023;Representation;1200,00;240,00;1440,00;non;valide
18/11/2023;Fournitures;800,99;160,20;961,19;perdu;en attente
12/02/2023;Deplacement;3784,00;756,80;4540,80;non;valide
09/09/2022;Hotel;4807,99;961,60;5769,59;non;valide
15/02/2023;Transport;584,00;116,80;700,80;non;en attente
08/07/2023;Restaurant;300,99;60,20;361,19;non;rejete
23/07/2023;Formation;1596,00;319,20;1915,20;perdu;en attente
17/01/2023;Informatique;900,99;180,20;1081,19;non;en attente
03/07/2023;Transport;95,00;19,00;114,00;non;rejete
01/01/2022;Representation;1000,99;200,20;1201,19;non;en attente
16/05/2023;Deplacement;350,00;70,00;420,00;non;valide
10/09/2023;Informatique;3631,50;726,30;4357,80;oui;en attente
30/09/2023;Taxi/VTC;966,00;193,20;1159,20;perdu;en attente
14/12/2022;Deplacement;1200,99;240,20;1441,19;photo floue;rejete
17/12/2022;Representation;50,50;10,10;60,60;perdu;en attente
27/05/2023;Restaurant;500,00;100,00;600,00;perdu;rejete
24/09/2023;Informatique;400,00;80,00;480,00;oui;rejete
26/02/2022;Restaurant;371,99;74,40;446,39;non;valide
28/05/2023;Transport;6000,00;1200,00;7200,00;perdu;valide
13/09/2022;Fournitures;900,99;180,20;1081,19;photo floue;rejete
21/11/2023;Fournitures;350,00;70,00;420,00;oui;rejete
25/08/2022;Deplacement;6000,99;1200,20;7201,19;non;en attente
21/11/2023;Deplacement;4500,00;900,00;5400,00;oui;en attente
25/06/2022;Taxi/VTC;3820,00;764,00;4584,00;oui;rejete
13/07/2022;Fournitures;1200,99;240,20;1441,19;photo floue;en attente
30/06/2023;Telecom;1000,99;200,20;1201,19;photo floue;valide
23/11/2023;Taxi/VTC;1200,00;240,00;1440,00;photo floue;en attente
18/11/2022;Hotel;7500,00;1500,00;9000,00;photo floue;en attente
11/10/2023;Telecom;908,00;181,60;1089,60;non;valide
14/10/2023;Informatique;2000,00;400,00;2400,00;perdu;rejete
04/06/2023;Hotel;5000,00;1000,00;6000,00;perdu;valide
07/07/2022;Taxi/VTC;800,00;160,00;960,00;perdu;en attente
10/12/2022;Formation;150,99;30,20;181,19;non;rejete
15/11/2023;Restaurant;4000,99;800,20;4801,19;oui;en attente
10/08/2022;Representation;4500,99;900,20;5401,19;photo floue;en attente
02/05/2022;Restaurant;1978,00;395,60;2373,60;photo floue;en attente
21/11/2023;Informatique;4994,00;998,80;5992,80;non;en attente
13/11/2023;Restaurant;1000,00;200,00;1200,00;oui;valide
03/01/2022;Hotel;8000,99;1600,20;9601,19;oui;valide
10/10/2023;Hotel;150,00;30,00;180,00;perdu;valide
03/02/2023;Fournitures;5000,00;1000,00;6000,00;perdu;en attente
03/09/2022;Formation;1200,50;240,10;1440,60;photo floue;rejete
12/10/2022;Formation;3500,99;700,20;4201,19;perdu;valide
29/10/2023;Restaurant;900,50;180,10;1080,60;perdu;en attente
22/02/2022;Representation;8500,00;1700,00;10200,00;non;valide
07/08/2022;Telecom;2500,00;500,00;3000,00;oui;rejete
22/02/2022;Representation;7500,00;1500,00;9000,00;non;rejete
29/12/2023;Representation;900,00;180,00;1080,00;non;valide
10/01/2023;Deplacement;800,50;160,10;960,60;non;rejete
05/07/2022;Formation;600,00;120,00;720,00;oui;rejete
11/07/2023;Transport;95,00;19,00;114,00;photo floue;en attente
13/10/2023;Hotel;550,50;110,10;660,60;oui;valide
21/12/2022;Deplacement;2621,99;524,40;3146,39;perdu;en attente
11/05/2023;Deplacement;2500,00;500,00;3000,00;perdu;rejete
29/01/2023;Hotel;1200,00;240,00;1440,00;perdu;en attente
17/01/2023;Deplacement;2000,00;400,00;2400,00;photo floue;valide
03/05/2023;Deplacement;900,00;180,00;1080,00;perdu;en attente
16/01/2022;Deplacement;1000,50;200,10;1200,60;photo floue;valide
23/04/2022;Transport;800,00;160,00;960,00;perdu;valide
21/05/2023;Transport;1000,50;200,10;1200,60;non;valide
15/02/2023;Representation;120,00;24,00;144,00;photo floue;valide
30/04/2023;Taxi/VTC;6000,99;1200,20;7201,19;non;valide
09/05/2023;Fournitures;827,50;165,50;993,00;photo floue;rejete
09/12/2023;Fournitures;1800,50;360,10;2160,60;non;en attente
24/07/2022;Informatique;9999,00;1999,80;11998,80;oui;en attente
09/01/2023;Transport;4500,00;900,00;5400,00;oui;en attente
05/03/2023;Telecom;814,50;162,90;977,40;oui;en attente
04/06/2022;Informatique;650,00;130,00;780,00;oui;rejete
16/04/2023;Hotel;500,50;100,10;600,60;oui;valide
17/03/2022;Telecom;2500,00;500,00;3000,00;oui;valide
02/02/2023;Transport;2000,50;400,10;2400,60;oui;rejete
21/03/2022;Formation;3384,99;677,00;4061,99;perdu;rejete
16/04/2022;Formation;850,00;170,00;1020,00;oui;valide
10/08/2022;Representation;4000,99;800,20;4801,19;non;rejete
15/10/2022;Formation;850,99;170,20;1021,19;photo floue;en attente
19/12/2023;Restaurant;8000,00;1600,00;9600,00;non;rejete
14/12/2023;Formation;3009,00;601,80;3610,80;photo floue;en attente
03/05/2023;Fournitures;500,00;100,00;600,00;oui;valide
27/10/2022;Hotel;8500,00;1700,00;10200,00;non;rejete
08/05/2022;Informatique;450,00;90,00;540,00;perdu;en attente
26/05/2022;Hotel;1000,00;200,00;1200,00;photo floue;valide
10/01/2023;Fournitures;7500,00;1500,00;9000,00;perdu;rejete
21/08/2023;Hotel;5500,00;1100,00;6600,00;oui;en attente
25/02/2022;Taxi/VTC;7500,99;1500,20;9001,19;oui;rejete
13/09/2023;Telecom;600,00;120,00;720,00;oui;en attente
29/04/2023;Hotel;900,50;180,10;1080,60;non;valide
07/02/2023;Restaurant;900,99;180,20;1081,19;photo floue;en attente
26/03/2023;Hotel;9500,99;1900,20;11401,19;perdu;valide
29/04/2023;Hotel;1050,00;210,00;1260,00;oui;valide
05/11/2023;Restaurant;900,00;180,00;1080,00;non;valide
24/07/2022;Representation;350,00;70,00;420,00;photo floue;en attente
09/06/2023;Restaurant;950,00;190,00;1140,00;photo floue;valide
24/12/2022;Taxi/VTC;600,50;120,10;720,60;perdu;en attente
19/06/2023;Transport;900,00;180,00;1080,00;oui;valide
14/01/2023;Informatique;150,00;30,00;180,00;perdu;valide
14/07/2022;Transport;175,00;35,00;210,00;oui;rejete
30/06/2022;Hotel;100,00;20,00;120,00;photo floue;rejete
07/08/2022;Informatique;550,00;110,00;660,00;oui;rejete
20/10/2023;Fournitures;3595,00;719,00;4314,00;perdu;valide
16/01/2023;Restaurant;800,00;160,00;960,00;non;rejete
18/01/2022;Informatique;800,99;160,20;961,19;oui;rejete
18/03/2023;Informatique;2500,00;500,00;3000,00;photo floue;en attente
08/07/2022;Representation;3617,99;723,60;4341,59;non;valide
30/08/2022;Representation;700,00;140,00;840,00;non;valide
17/08/2023;Deplacement;450,00;90,00;540,00;perdu;valide
28/04/2023;Formation;400,00;80,00;480,00;perdu;valide
01/11/2022;Representation;1527,00;305,40;1832,40;non;en attente
12/01/2023;Telecom;50,50;10,10;60,60;perdu;valide
14/08/2023;Taxi/VTC;5000,99;1000,20;6001,19;oui;valide
16/07/2022;Taxi/VTC;3000,00;600,00;3600,00;photo floue;rejete
08/08/2023;Restaurant;700,00;140,00;840,00;photo floue;valide
05/11/2022;Informatique;2054,00;410,80;2464,80;non;valide
20/09/2023;Fournitures;700,50;140,10;840,60;oui;valide
17/11/2022;Informatique;300,00;60,00;360,00;photo floue;valide
30/07/2023;Telecom;650,00;130,00;780,00;non;en attente
15/04/2023;Telecom;100,99;20,20;121,19;photo floue;rejete
05/09/2023;Transport;1000,00;200,00;1200,00;non;en attente
25/07/2022;Representation;850,00;170,00;1020,00;perdu;en attente
20/07/2022;Telecom;3000,00;600,00;3600,00;photo floue;valide
25/06/2022;Telecom;1800,99;360,20;2161,19;oui;valide
07/09/2023;Restaurant;750,00;150,00;900,00;perdu;en attente
08/03/2023;Taxi/VTC;7500,99;1500,20;9001,19;perdu;en attente
24/10/2022;Transport;1000,99;200,20;1201,19;oui;en attente
28/11/2023;Transport;600,99;120,20;721,19;non;valide
15/11/2022;Deplacement;6000,00;1200,00;7200,00;photo floue;valide
11/05/2023;Telecom;3000,00;600,00;3600,00;non;rejete
31/10/2022;Hotel;1000,00;200,00;1200,00;perdu;rejete
19/07/2023;Restaurant;3500,50;700,10;4200,60;perdu;rejete
17/08/2023;Formation;95,00;19,00;114,00;photo floue;valide
03/02/2022;Deplacement;100,00;20,00;120,00;photo floue;valide
02/11/2023;Representation;550,00;110,00;660,00;non;rejete
20/05/2023;Informatique;450,00;90,00;540,00;perdu;valide
